[07:40:24]: CreeperMKB picked up the item IRON_DOOR.
[14:54:51]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:54:53]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:54:53]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:54:54]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:54:54]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:54:55]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:54:55]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:54:55]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:54:56]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:54:57]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:54:57]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:54:59]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:54:59]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:55:00]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:55:01]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:55:04]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:55:04]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:55:06]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:55:07]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:55:08]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:55:08]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:55:09]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:55:09]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:55:10]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:55:10]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:55:11]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:55:12]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:55:12]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:55:12]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:55:13]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:55:13]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:55:14]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:55:14]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:55:14]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:55:15]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:55:15]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:55:16]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:55:17]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:55:17]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:55:17]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:55:17]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:55:17]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:55:18]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:55:19]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:55:20]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:55:20]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:55:21]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:55:21]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:55:21]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:55:22]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:55:22]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:55:23]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:55:23]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:55:23]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:55:24]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:55:24]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:55:25]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:55:25]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:55:26]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:55:26]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:55:27]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:55:28]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:55:28]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:55:28]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:55:29]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:55:30]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:55:30]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:56:31]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:56:32]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:56:33]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:56:33]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:56:34]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:56:34]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:56:34]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:56:34]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:56:35]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:56:35]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:56:36]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:56:36]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:56:37]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:56:37]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:56:38]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:56:38]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:56:39]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:56:40]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:56:41]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:56:41]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:56:42]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:56:43]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:56:43]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:56:43]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:56:43]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:56:44]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:56:45]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:56:45]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:56:45]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:56:46]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:56:46]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:56:46]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:56:47]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:56:47]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:56:48]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:56:48]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:56:49]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:56:49]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:56:49]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:56:50]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:56:50]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:56:51]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:56:51]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:56:51]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:56:52]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:56:52]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:56:52]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:56:53]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:56:54]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:56:54]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:56:56]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:56:56]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:56:57]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:56:58]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:56:59]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:57:01]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:57:02]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:57:02]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:57:03]: CreeperMKB picked up the item WHITE_CONCRETE.
[14:57:03]: CreeperMKB picked up the item WHITE_CONCRETE.
[15:09:42]: CreeperMKB picked up the item WHITE_CONCRETE.
[15:11:01]: CreeperMKB picked up the item WHITE_CONCRETE.
[16:55:14]: CreeperMKB picked up the item IRON_INGOT.
[16:55:14]: CreeperMKB picked up the item GRAY_CONCRETE.
[16:55:14]: CreeperMKB picked up the item Loading Crew Boots (DIAMOND_BOOTS).
[16:55:14]: CreeperMKB picked up the item COOKED_COD.
[16:55:14]: CreeperMKB picked up the item COOKED_COD.
[16:55:14]: CreeperMKB picked up the item Speedo (DIAMOND_LEGGINGS).
[16:55:14]: CreeperMKB picked up the item Certified Brick Separator (DIAMOND_PICKAXE).
[16:55:14]: CreeperMKB picked up the item SEA_LANTERN.
[16:55:14]: CreeperMKB picked up the item Plume (DIAMOND_HELMET).
[16:55:14]: CreeperMKB picked up the item DIRT.
[16:55:14]: CreeperMKB picked up the item WATER_BUCKET.
[16:55:14]: CreeperMKB picked up the item IRON_AXE.
[16:55:14]: CreeperMKB picked up the item STONE.
[16:55:14]: CreeperMKB picked up the item EMERALD.
[16:55:14]: CreeperMKB picked up the item BLACK_DYE.
[16:55:14]: CreeperMKB picked up the item RED_CONCRETE.
[16:55:14]: CreeperMKB picked up the item Beyblade blade (DIAMOND_SWORD).
[16:55:14]: CreeperMKB picked up the item PRISMARINE_CRYSTALS.
[16:55:14]: CreeperMKB picked up the item DIAMOND.
[16:55:14]: CreeperMKB picked up the item BLACK_CONCRETE.
[16:55:14]: CreeperMKB picked up the item WHEAT_SEEDS.
[16:55:14]: CreeperMKB picked up the item STONE.
[16:55:15]: CreeperMKB picked up the item IRON_SHOVEL.
[16:55:15]: CreeperMKB picked up the item WHITE_CONCRETE.
[16:55:15]: CreeperMKB picked up the item COOKED_COD.
[16:55:15]: CreeperMKB picked up the item TORCH.
[16:55:15]: CreeperMKB picked up the item IRON_AXE.
[16:55:15]: CreeperMKB picked up the item IRON_TRAPDOOR.
[16:55:15]: CreeperMKB picked up the item IRON_SWORD.
[16:55:15]: CreeperMKB picked up the item COBBLESTONE.
[16:55:15]: CreeperMKB picked up the item IRON_AXE.
[16:55:15]: CreeperMKB picked up the item COOKED_COD.
[16:55:15]: CreeperMKB picked up the item Boneless Wings (ELYTRA).
[16:55:20]: CreeperMKB picked up the item GRAY_CONCRETE.
[16:55:21]: CreeperMKB picked up the item OAK_PLANKS.
[16:55:22]: CreeperMKB picked up the item WHITE_BED.
[16:55:22]: CreeperMKB picked up the item WHITE_CONCRETE.
[16:55:22]: CreeperMKB picked up the item CRAFTING_TABLE.
[18:32:27]: spotttedleaf picked up the item More Blocks (WHITE_SHULKER_BOX).
[18:32:28]: spotttedleaf picked up the item Portable Goodies (RED_SHULKER_BOX).
[18:34:14]: spotttedleaf picked up the item GUNPOWDER.
[18:34:18]: spotttedleaf picked up the item ARROW.
[18:34:37]: spotttedleaf picked up the item LEAD.
[18:34:46]: spotttedleaf picked up the item LEATHER.
[18:35:01]: spotttedleaf picked up the item DIRT.
[18:35:33]: spotttedleaf picked up the item LEATHER.
[18:35:36]: spotttedleaf picked up the item COOKED_BEEF.
[18:35:37]: spotttedleaf picked up the item COOKED_BEEF.
[18:35:39]: spotttedleaf picked up the item LEATHER.
[18:35:44]: spotttedleaf picked up the item LEATHER.
[18:35:57]: spotttedleaf picked up the item LEATHER.
[18:35:57]: spotttedleaf picked up the item COOKED_BEEF.
[18:47:18]: spotttedleaf picked up the item DARK_OAK_BOAT.
[18:47:37]: spotttedleaf picked up the item BONE.
[19:05:02]: spotttedleaf picked up the item RED_WOOL.
[19:05:04]: spotttedleaf picked up the item RED_WOOL.
[19:05:07]: spotttedleaf picked up the item RED_WOOL.
[19:05:07]: spotttedleaf picked up the item RED_WOOL.
[19:05:11]: spotttedleaf picked up the item RED_WOOL.
[19:05:42]: spotttedleaf picked up the item WHEAT.
[19:05:42]: spotttedleaf picked up the item WHEAT_SEEDS.
[19:05:42]: spotttedleaf picked up the item WHEAT.
[19:05:42]: spotttedleaf picked up the item WHEAT_SEEDS.
[19:05:43]: spotttedleaf picked up the item WHEAT.
[19:05:43]: spotttedleaf picked up the item WHEAT_SEEDS.
[19:05:43]: spotttedleaf picked up the item WHEAT.
[19:05:43]: spotttedleaf picked up the item WHEAT_SEEDS.
[19:05:44]: spotttedleaf picked up the item WHEAT.
[19:05:44]: spotttedleaf picked up the item WHEAT_SEEDS.
[19:05:44]: spotttedleaf picked up the item WHEAT_SEEDS.
[19:05:44]: spotttedleaf picked up the item WHEAT.
[19:05:45]: spotttedleaf picked up the item WHEAT_SEEDS.
[19:05:46]: spotttedleaf picked up the item WHEAT_SEEDS.
[19:05:47]: spotttedleaf picked up the item WHEAT_SEEDS.
[19:05:47]: spotttedleaf picked up the item WHEAT.
[19:05:47]: spotttedleaf picked up the item WHEAT.
[19:05:47]: spotttedleaf picked up the item WHEAT_SEEDS.
[19:05:47]: spotttedleaf picked up the item WHEAT_SEEDS.
[19:05:54]: spotttedleaf picked up the item WHEAT_SEEDS.
[19:05:54]: spotttedleaf picked up the item WHEAT.
[19:05:58]: spotttedleaf picked up the item WHEAT_SEEDS.
[19:05:58]: spotttedleaf picked up the item WHEAT_SEEDS.
[19:05:59]: spotttedleaf picked up the item WHEAT_SEEDS.
[19:05:59]: spotttedleaf picked up the item WHEAT_SEEDS.
[19:06:00]: spotttedleaf picked up the item WHEAT_SEEDS.
[19:06:00]: spotttedleaf picked up the item WHEAT_SEEDS.
[19:06:00]: spotttedleaf picked up the item WHEAT.
[19:06:01]: spotttedleaf picked up the item WHEAT.
[19:06:01]: spotttedleaf picked up the item WHEAT_SEEDS.
[19:06:04]: spotttedleaf picked up the item WHEAT.
[19:06:12]: spotttedleaf picked up the item WHEAT.
[19:06:12]: spotttedleaf picked up the item WHEAT_SEEDS.
[19:06:13]: spotttedleaf picked up the item WHEAT.
[19:06:13]: spotttedleaf picked up the item WHEAT_SEEDS.
[19:06:19]: spotttedleaf picked up the item WHEAT_SEEDS.
[19:06:19]: spotttedleaf picked up the item WHEAT_SEEDS.
[19:06:21]: spotttedleaf picked up the item WHEAT_SEEDS.
[19:06:23]: spotttedleaf picked up the item WHEAT.
[19:06:30]: spotttedleaf picked up the item WHEAT_SEEDS.
[19:06:30]: spotttedleaf picked up the item WHEAT.
[19:06:32]: spotttedleaf picked up the item WHEAT_SEEDS.
[19:06:32]: spotttedleaf picked up the item WHEAT_SEEDS.
[19:06:32]: spotttedleaf picked up the item WHEAT.
[19:06:33]: spotttedleaf picked up the item WHEAT_SEEDS.
[19:06:34]: spotttedleaf picked up the item WHEAT_SEEDS.
[19:06:34]: spotttedleaf picked up the item WHEAT_SEEDS.
[19:06:35]: spotttedleaf picked up the item WHEAT_SEEDS.
[19:06:35]: spotttedleaf picked up the item WHEAT.
[19:06:35]: spotttedleaf picked up the item WHEAT_SEEDS.
[19:06:35]: spotttedleaf picked up the item WHEAT_SEEDS.
[19:06:36]: spotttedleaf picked up the item WHEAT.
[19:06:36]: spotttedleaf picked up the item WHEAT_SEEDS.
[19:06:41]: spotttedleaf picked up the item WHEAT.
[19:06:47]: spotttedleaf picked up the item WHEAT_SEEDS.
[19:06:49]: spotttedleaf picked up the item WHEAT_SEEDS.
[19:09:22]: spotttedleaf picked up the item DARK_OAK_BOAT.
[19:10:00]: spotttedleaf picked up the item More Blocks (WHITE_SHULKER_BOX).
[19:10:26]: spotttedleaf picked up the item Food (PURPLE_SHULKER_BOX).
[19:10:58]: spotttedleaf picked up the item GRANITE.
[19:10:59]: spotttedleaf picked up the item GRANITE.
[19:11:20]: spotttedleaf picked up the item More Blocks (WHITE_SHULKER_BOX).
[19:11:21]: spotttedleaf picked up the item Portable Goodies (RED_SHULKER_BOX).
[19:11:43]: spotttedleaf picked up the item DARK_OAK_BOAT.
[19:12:28]: spotttedleaf picked up the item Portable Goodies (RED_SHULKER_BOX).
[19:13:25]: spotttedleaf picked up the item More Blocks (WHITE_SHULKER_BOX).
[19:14:02]: spotttedleaf picked up the item DARK_OAK_BOAT.
[19:14:55]: spotttedleaf picked up the item Portable Goodies (RED_SHULKER_BOX).
[19:15:33]: spotttedleaf picked up the item ENDER_CHEST.
[19:16:40]: spotttedleaf picked up the item More Blocks (WHITE_SHULKER_BOX).
[19:17:44]: spotttedleaf picked up the item DIRT.
[19:17:45]: spotttedleaf picked up the item DIRT.
[19:17:49]: spotttedleaf picked up the item COBBLESTONE.
[19:17:50]: spotttedleaf picked up the item COBBLESTONE.
[19:17:54]: spotttedleaf picked up the item COBBLESTONE.
[19:17:54]: spotttedleaf picked up the item COBBLESTONE.
[19:17:57]: spotttedleaf picked up the item COBBLESTONE.
[19:17:58]: spotttedleaf picked up the item GRANITE.
[19:18:45]: spotttedleaf picked up the item DIORITE.
[19:18:45]: spotttedleaf picked up the item COBBLESTONE.
[19:18:45]: spotttedleaf picked up the item COBBLESTONE.
[19:18:45]: spotttedleaf picked up the item DIORITE.
[19:18:46]: spotttedleaf picked up the item DIORITE.
[19:18:49]: spotttedleaf picked up the item TORCH.
[19:18:49]: spotttedleaf picked up the item SANDSTONE.
[19:19:32]: spotttedleaf picked up the item STONE.
[19:20:14]: spotttedleaf picked up the item TORCH.
[19:20:23]: spotttedleaf picked up the item DIORITE.
[19:20:26]: spotttedleaf picked up the item IRON_ORE.
[19:20:30]: spotttedleaf picked up the item COBBLESTONE.
[19:20:33]: spotttedleaf picked up the item COBBLESTONE.
[19:20:36]: spotttedleaf picked up the item SANDSTONE.
[19:20:36]: spotttedleaf picked up the item COBBLESTONE.
[19:20:36]: spotttedleaf picked up the item COBBLESTONE.
[19:20:39]: spotttedleaf picked up the item SANDSTONE.
[19:20:41]: spotttedleaf picked up the item SANDSTONE.
[19:20:43]: spotttedleaf picked up the item COBBLESTONE.
[19:20:46]: spotttedleaf picked up the item COBBLESTONE.
[19:20:50]: spotttedleaf picked up the item SANDSTONE.
[19:20:51]: spotttedleaf picked up the item DIORITE.
[19:20:52]: spotttedleaf picked up the item DIORITE.
[19:20:54]: spotttedleaf picked up the item COBBLESTONE.
[19:20:56]: spotttedleaf picked up the item COBBLESTONE.
[19:20:58]: spotttedleaf picked up the item COBBLESTONE.
[19:20:58]: spotttedleaf picked up the item DIORITE.
[19:20:58]: spotttedleaf picked up the item SANDSTONE.
[19:20:59]: spotttedleaf picked up the item COBBLESTONE.
[19:20:59]: spotttedleaf picked up the item COBBLESTONE.
[19:20:59]: spotttedleaf picked up the item COBBLESTONE.
[19:20:59]: spotttedleaf picked up the item COBBLESTONE.
[19:21:27]: spotttedleaf picked up the item SANDSTONE.
[19:21:30]: spotttedleaf picked up the item SAND.
[19:21:30]: spotttedleaf picked up the item COBBLESTONE.
[19:21:35]: spotttedleaf picked up the item SANDSTONE.
[19:21:43]: spotttedleaf picked up the item SANDSTONE.
[19:21:46]: spotttedleaf picked up the item SAND.
[19:21:46]: spotttedleaf picked up the item SAND.
[19:21:47]: spotttedleaf picked up the item COBBLESTONE.
[19:21:48]: spotttedleaf picked up the item COBBLESTONE.
[19:21:51]: spotttedleaf picked up the item SAND.
[19:21:51]: spotttedleaf picked up the item SAND.
[19:21:52]: spotttedleaf picked up the item SAND.
[19:21:53]: spotttedleaf picked up the item SAND.
[19:21:54]: spotttedleaf picked up the item SAND.
[19:21:56]: spotttedleaf picked up the item COBBLESTONE.
[19:22:23]: spotttedleaf picked up the item COBBLESTONE.
[19:22:31]: spotttedleaf picked up the item TORCH.
[19:22:31]: spotttedleaf picked up the item TORCH.
[19:22:32]: spotttedleaf picked up the item TORCH.
[19:22:32]: spotttedleaf picked up the item SAND.
[19:22:33]: spotttedleaf picked up the item TORCH.
[19:22:33]: spotttedleaf picked up the item COBBLESTONE.
[19:22:35]: spotttedleaf picked up the item TORCH.
[19:22:35]: spotttedleaf picked up the item SAND.
[19:22:36]: spotttedleaf picked up the item COBBLESTONE.
[19:22:37]: spotttedleaf picked up the item TORCH.
[19:22:37]: spotttedleaf picked up the item TORCH.
[19:22:38]: spotttedleaf picked up the item TORCH.
[19:22:38]: spotttedleaf picked up the item TORCH.
[19:22:40]: spotttedleaf picked up the item SANDSTONE.
[19:23:15]: spotttedleaf picked up the item DIORITE.
[19:23:17]: spotttedleaf picked up the item SANDSTONE.
[19:23:19]: spotttedleaf picked up the item SAND.
[19:23:20]: spotttedleaf picked up the item SAND.
[19:23:20]: spotttedleaf picked up the item COBBLESTONE.
[19:23:21]: spotttedleaf picked up the item COBBLESTONE.
[19:23:22]: spotttedleaf picked up the item TORCH.
[19:23:23]: spotttedleaf picked up the item TORCH.
[19:23:25]: spotttedleaf picked up the item TORCH.
[19:23:26]: spotttedleaf picked up the item TORCH.
[19:23:26]: spotttedleaf picked up the item TORCH.
[19:23:27]: spotttedleaf picked up the item TORCH.
[19:23:28]: spotttedleaf picked up the item TORCH.
[19:23:29]: spotttedleaf picked up the item TORCH.
[19:23:29]: spotttedleaf picked up the item TORCH.
[19:23:29]: spotttedleaf picked up the item TORCH.
[19:23:30]: spotttedleaf picked up the item TORCH.
[19:23:31]: spotttedleaf picked up the item TORCH.
[19:23:43]: spotttedleaf picked up the item TORCH.
[19:23:55]: spotttedleaf picked up the item SAND.
[19:23:57]: spotttedleaf picked up the item TORCH.
[19:23:57]: spotttedleaf picked up the item SANDSTONE.
[19:23:57]: spotttedleaf picked up the item SAND.
[19:23:58]: spotttedleaf picked up the item COBBLESTONE.
[19:23:58]: spotttedleaf picked up the item TORCH.
[19:23:59]: spotttedleaf picked up the item TORCH.
[19:24:00]: spotttedleaf picked up the item TORCH.
[19:24:01]: spotttedleaf picked up the item COBBLESTONE.
[19:24:01]: spotttedleaf picked up the item SAND.
[19:24:01]: spotttedleaf picked up the item TORCH.
[19:24:03]: spotttedleaf picked up the item TORCH.
[19:24:03]: spotttedleaf picked up the item TORCH.
[19:24:03]: spotttedleaf picked up the item TORCH.
[19:24:04]: spotttedleaf picked up the item TORCH.
[19:24:05]: spotttedleaf picked up the item SANDSTONE.
[19:24:06]: spotttedleaf picked up the item TORCH.
[19:24:54]: spotttedleaf picked up the item IRON_ORE.
[19:24:55]: spotttedleaf picked up the item SANDSTONE.
[19:24:55]: spotttedleaf picked up the item COBBLESTONE.
[19:24:55]: spotttedleaf picked up the item COBBLESTONE.
[19:25:08]: spotttedleaf picked up the item SANDSTONE.
[19:25:15]: spotttedleaf picked up the item GRANITE.
[19:25:17]: spotttedleaf picked up the item COBBLESTONE.
[19:25:17]: spotttedleaf picked up the item COBBLESTONE.
[19:25:17]: spotttedleaf picked up the item SANDSTONE.
[19:25:18]: spotttedleaf picked up the item COBBLESTONE.
[19:25:18]: spotttedleaf picked up the item COBBLESTONE.
[19:25:19]: spotttedleaf picked up the item SANDSTONE.
[19:25:20]: spotttedleaf picked up the item GRANITE.
[19:25:33]: spotttedleaf picked up the item SANDSTONE.
[19:25:36]: spotttedleaf picked up the item DIORITE.
[19:25:37]: spotttedleaf picked up the item SANDSTONE.
[19:25:38]: spotttedleaf picked up the item COBBLESTONE.
[19:25:39]: spotttedleaf picked up the item SANDSTONE.
[19:25:59]: spotttedleaf picked up the item SAND.
[19:26:00]: spotttedleaf picked up the item SAND.
[19:26:07]: spotttedleaf picked up the item TORCH.
[19:26:07]: spotttedleaf picked up the item TORCH.
[19:26:08]: spotttedleaf picked up the item TORCH.
[19:26:08]: spotttedleaf picked up the item TORCH.
[19:26:10]: spotttedleaf picked up the item TORCH.
[19:26:11]: spotttedleaf picked up the item TORCH.
[19:26:12]: spotttedleaf picked up the item TORCH.
[19:26:14]: spotttedleaf picked up the item TORCH.
[19:26:14]: spotttedleaf picked up the item TORCH.
[19:26:14]: spotttedleaf picked up the item TORCH.
[19:26:15]: spotttedleaf picked up the item TORCH.
[19:26:15]: spotttedleaf picked up the item TORCH.
[19:26:16]: spotttedleaf picked up the item TORCH.
[19:26:16]: spotttedleaf picked up the item TORCH.
[19:27:13]: spotttedleaf picked up the item SAND.
[19:27:18]: spotttedleaf picked up the item SAND.
[19:27:20]: spotttedleaf picked up the item SAND.
[19:27:29]: spotttedleaf picked up the item COBBLESTONE.
[19:27:37]: spotttedleaf picked up the item COBBLESTONE.
[19:27:44]: spotttedleaf picked up the item GRANITE.
[19:27:47]: spotttedleaf picked up the item COBBLESTONE.
[19:27:49]: spotttedleaf picked up the item COBBLESTONE.
[19:27:52]: spotttedleaf picked up the item COBBLESTONE.
[19:27:53]: spotttedleaf picked up the item SANDSTONE.
[19:27:53]: spotttedleaf picked up the item COBBLESTONE.
[19:27:54]: spotttedleaf picked up the item SANDSTONE.
[19:27:54]: spotttedleaf picked up the item COBBLESTONE.
[19:27:55]: spotttedleaf picked up the item GRANITE.
[19:27:56]: spotttedleaf picked up the item SANDSTONE.
[19:27:57]: spotttedleaf picked up the item IRON_ORE.
[19:27:57]: spotttedleaf picked up the item SANDSTONE.
[19:28:01]: spotttedleaf picked up the item COBBLESTONE.
[19:28:02]: spotttedleaf picked up the item SANDSTONE.
[19:28:02]: spotttedleaf picked up the item COBBLESTONE.
[19:28:02]: spotttedleaf picked up the item COBBLESTONE.
[19:28:02]: spotttedleaf picked up the item SANDSTONE.
[19:28:03]: spotttedleaf picked up the item COBBLESTONE.
[19:28:04]: spotttedleaf picked up the item SANDSTONE.
[19:28:04]: spotttedleaf picked up the item COBBLESTONE.
[19:28:05]: spotttedleaf picked up the item COBBLESTONE.
[19:28:07]: spotttedleaf picked up the item COBBLESTONE.
[19:28:07]: spotttedleaf picked up the item COBBLESTONE.
[19:28:07]: spotttedleaf picked up the item SANDSTONE.
[19:28:10]: spotttedleaf picked up the item SANDSTONE.
[19:28:22]: spotttedleaf picked up the item TORCH.
[19:28:23]: spotttedleaf picked up the item TORCH.
[19:28:24]: spotttedleaf picked up the item TORCH.
[19:28:32]: spotttedleaf picked up the item SAND.
[19:28:33]: spotttedleaf picked up the item SANDSTONE.
[19:28:34]: spotttedleaf picked up the item SAND.
[19:28:46]: spotttedleaf picked up the item SAND.
[19:28:46]: spotttedleaf picked up the item TORCH.
[19:28:47]: spotttedleaf picked up the item TORCH.
[19:28:49]: spotttedleaf picked up the item TORCH.
[19:28:49]: spotttedleaf picked up the item SAND.
[19:28:49]: spotttedleaf picked up the item TORCH.
[19:28:49]: spotttedleaf picked up the item SANDSTONE.
[19:28:49]: spotttedleaf picked up the item TORCH.
[19:28:51]: spotttedleaf picked up the item TORCH.
[19:28:52]: spotttedleaf picked up the item COBBLESTONE.
[19:28:53]: spotttedleaf picked up the item TORCH.
[19:28:54]: spotttedleaf picked up the item TORCH.
[19:28:54]: spotttedleaf picked up the item TORCH.
[19:29:57]: spotttedleaf picked up the item More Blocks (WHITE_SHULKER_BOX).
[19:31:08]: spotttedleaf picked up the item More Blocks (WHITE_SHULKER_BOX).
[19:32:40]: spotttedleaf picked up the item Portable Goodies (RED_SHULKER_BOX).
[19:32:51]: spotttedleaf picked up the item DARK_OAK_BOAT.
[19:33:00]: spotttedleaf picked up the item DARK_OAK_BOAT.
[19:33:49]: spotttedleaf picked up the item Portable Goodies (RED_SHULKER_BOX).
[19:33:58]: spotttedleaf picked up the item GUNPOWDER.
[19:34:24]: spotttedleaf picked up the item COBBLESTONE.
[19:34:34]: spotttedleaf picked up the item OBSIDIAN.
[19:34:37]: spotttedleaf picked up the item OBSIDIAN.
[19:34:40]: spotttedleaf picked up the item OBSIDIAN.
