[00:03:46]: captainasia_ dropped the item SCAFFOLDING.
[21:54:21]: Lhendy51 dropped the item IRON_BLOCK.
[21:54:21]: Lhendy51 dropped the item IRON_BLOCK.
[21:54:21]: Lhendy51 dropped the item IRON_BLOCK.
[21:54:21]: Lhendy51 dropped the item IRON_BLOCK.
[21:54:21]: Lhendy51 dropped the item IRON_BLOCK.
[21:55:43]: Lhendy51 dropped the item DIRT.
[21:55:44]: Lhendy51 dropped the item LEATHER_BOOTS.
[21:55:44]: Lhendy51 dropped the item GOLD_NUGGET.
[21:55:45]: Lhendy51 dropped the item ANDESITE.
[21:55:45]: Lhendy51 dropped the item STONE_BRICK_SLAB.
[21:55:45]: Lhendy51 dropped the item STONE.
[21:55:46]: Lhendy51 dropped the item NETHERRACK.
[21:55:46]: Lhendy51 dropped the item ROTTEN_FLESH.
[21:55:47]: Lhendy51 dropped the item GRANITE.
[21:56:42]: TARDIS_360 dropped the item 7-11 T-shirt (LEATHER_CHESTPLATE).
[21:57:18]: Lhendy51 dropped the item SUGAR_CANE.
[21:57:18]: Lhendy51 dropped the item SUGAR_CANE.
[21:57:18]: Lhendy51 dropped the item SUGAR_CANE.
[21:57:18]: Lhendy51 dropped the item SUGAR_CANE.
[21:57:18]: Lhendy51 dropped the item SUGAR_CANE.
[21:57:19]: Lhendy51 dropped the item SUGAR_CANE.
[21:57:19]: Lhendy51 dropped the item SUGAR_CANE.
[21:57:26]: Lhendy51 dropped the item SUGAR_CANE.
[21:57:32]: captainasia_ dropped the item DIAMOND.
[21:57:32]: captainasia_ dropped the item DIAMOND.
[21:57:32]: captainasia_ dropped the item DIAMOND.
[21:57:32]: captainasia_ dropped the item DIAMOND.
[21:57:32]: captainasia_ dropped the item DIAMOND.
[21:57:32]: captainasia_ dropped the item DIAMOND.
[21:57:32]: captainasia_ dropped the item DIAMOND.
[21:57:32]: captainasia_ dropped the item DIAMOND.
[21:57:33]: captainasia_ dropped the item DIAMOND.
[21:57:33]: captainasia_ dropped the item DIAMOND.
[21:57:33]: captainasia_ dropped the item DIAMOND.
[21:57:33]: captainasia_ dropped the item DIAMOND.
[21:57:33]: captainasia_ dropped the item DIAMOND.
[21:57:33]: captainasia_ dropped the item DIAMOND.
[21:57:33]: captainasia_ dropped the item DIAMOND.
[21:57:33]: captainasia_ dropped the item DIAMOND.
[21:57:33]: captainasia_ dropped the item DIAMOND.
[21:57:33]: captainasia_ dropped the item DIAMOND.
[21:57:33]: captainasia_ dropped the item DIAMOND.
[21:57:33]: captainasia_ dropped the item DIAMOND.
[21:57:33]: captainasia_ dropped the item DIAMOND.
[21:57:33]: captainasia_ dropped the item DIAMOND.
[21:57:33]: captainasia_ dropped the item DIAMOND.
[21:57:33]: captainasia_ dropped the item DIAMOND.
[21:57:33]: captainasia_ dropped the item DIAMOND.
[21:57:33]: captainasia_ dropped the item DIAMOND.
[21:57:33]: captainasia_ dropped the item DIAMOND.
[21:57:33]: captainasia_ dropped the item DIAMOND.
[21:57:33]: captainasia_ dropped the item DIAMOND.
[21:57:33]: captainasia_ dropped the item DIAMOND.
[21:57:33]: captainasia_ dropped the item DIAMOND.
[21:57:33]: captainasia_ dropped the item DIAMOND.
[21:57:45]: Lhendy51 dropped the item PAPER.
[21:57:48]: Lhendy51 dropped the item PAPER.
[21:58:17]: Austin_Powers_ dropped the item PLAYER_HEAD.
[22:01:08]: Austin_Powers_ dropped the item DIAMOND.
[22:01:09]: Austin_Powers_ dropped the item DIAMOND.
[22:01:09]: Austin_Powers_ dropped the item DIAMOND.
[22:01:10]: Austin_Powers_ dropped the item DIAMOND.
[22:01:10]: Austin_Powers_ dropped the item DIAMOND.
[22:01:11]: captainasia_ dropped the item PLAYER_HEAD.
[22:01:20]: captainasia_ dropped the item ROTTEN_FLESH.
[22:02:31]: Austin_Powers_ dropped the item DIAMOND.
[22:02:32]: Austin_Powers_ dropped the item DIAMOND.
[22:02:33]: Austin_Powers_ dropped the item DIAMOND.
[22:02:33]: Austin_Powers_ dropped the item DIAMOND.
[22:02:34]: Austin_Powers_ dropped the item DIAMOND.
[22:02:35]: Austin_Powers_ dropped the item DIAMOND.
[22:02:36]: Austin_Powers_ dropped the item DIAMOND.
[22:02:37]: Austin_Powers_ dropped the item DIAMOND.
[22:02:37]: Austin_Powers_ dropped the item DIAMOND.
[22:02:38]: Austin_Powers_ dropped the item DIAMOND.
[22:02:39]: Austin_Powers_ dropped the item DIAMOND.
[22:04:18]: Lhendy51 dropped the item SHULKER_SHELL.
[22:04:19]: Lhendy51 dropped the item SHULKER_SHELL.
[22:04:19]: Lhendy51 dropped the item SHULKER_SHELL.
[22:04:19]: Lhendy51 dropped the item SHULKER_SHELL.
[22:04:19]: Lhendy51 dropped the item SHULKER_SHELL.
[22:04:19]: Lhendy51 dropped the item SHULKER_SHELL.
[22:10:20]: Austin_Powers_ dropped the item WRITTEN_BOOK.
[22:14:15]: captainasia_ dropped the item Burnt Lasagna (DIAMOND_SWORD).
[22:15:42]: TARDIS_360 dropped the item Chop Ur Dick Off 2 (DIAMOND_AXE).
[22:16:20]: TARDIS_360 dropped the item Divine Intervention (DIAMOND_SWORD).
[22:16:38]: Austin_Powers_ dropped the item BLACK_SHULKER_BOX.
[22:16:39]: Austin_Powers_ dropped the item BLACK_BANNER.
[22:16:40]: Austin_Powers_ dropped the item BRICK.
[22:16:41]: Austin_Powers_ dropped the item BUCKET.
[22:16:42]: Austin_Powers_ dropped the item Terra Forma (DIAMOND_SHOVEL).
[22:16:44]: Austin_Powers_ dropped the item Lithos Multa (DIAMOND_PICKAXE).
[22:16:46]: Austin_Powers_ dropped the item DIAMOND_LEGGINGS.
[22:16:49]: Austin_Powers_ dropped the item OAK_BOAT.
[22:16:50]: Austin_Powers_ dropped the item PLAYER_HEAD.
[22:16:54]: Austin_Powers_ dropped the item DARK_OAK_PLANKS.
[22:16:55]: Austin_Powers_ dropped the item CRAFTING_TABLE.
[22:16:56]: Austin_Powers_ dropped the item COOKED_CHICKEN.
[22:17:01]: Austin_Powers_ dropped the item STRING.
[22:17:01]: Austin_Powers_ dropped the item STICK.
[22:17:03]: Austin_Powers_ dropped the item WHITE_WOOL.
[22:17:09]: Austin_Powers_ dropped the item SHEARS.
[22:17:55]: Austin_Powers_ dropped the item DIAMOND_AXE.
[22:18:03]: BenjaboyQ dropped the item PLAYER_HEAD.
[22:18:42]: Austin_Powers_ dropped the item COOKED_COD.
[22:19:21]: Austin_Powers_ dropped the item Lithomorpha (DIAMOND_PICKAXE).
[22:19:58]: Austin_Powers_ dropped the item SHULKER_BOX.
[22:26:16]: Austin_Powers_ dropped the item DIAMOND.
[22:28:47]: captainasia_ dropped the item Burnt Lasagna (DIAMOND_SWORD).
[22:32:39]: captainasia_ dropped the item SCAFFOLDING.
[22:33:48]: Lhendy51 dropped the item PRISMARINE_CRYSTALS.
[22:35:54]: Lhendy51 dropped the item PRISMARINE_CRYSTALS.
[22:35:58]: Lhendy51 dropped the item PRISMARINE_CRYSTALS.
[22:37:34]: captainasia_ dropped the item BOW.
[22:39:48]: BenjaboyQ dropped the item STRING.
[22:45:37]: Lhendy51 dropped the item DIRT.
[22:45:38]: Lhendy51 dropped the item MYCELIUM.
[22:45:38]: Lhendy51 dropped the item BROWN_MUSHROOM.
[22:45:52]: BenjaboyQ dropped the item 7-11 T-Shirt (LEATHER_CHESTPLATE).
[22:45:54]: BenjaboyQ dropped the item 7-11 T-Shirt (LEATHER_CHESTPLATE).
[22:46:45]: BenjaboyQ dropped the item DIAMOND.
[22:48:32]: Lhendy51 dropped the item WHITE_DYE.
[22:48:32]: Lhendy51 dropped the item WHITE_DYE.
[22:48:32]: Lhendy51 dropped the item WHITE_DYE.
[22:48:33]: Lhendy51 dropped the item WHITE_DYE.
[22:48:48]: Lhendy51 dropped the item COBBLESTONE.
[22:49:57]: BenjaboyQ dropped the item ARROW.
[22:49:58]: BenjaboyQ dropped the item BONE.
[22:50:04]: Austin_Powers_ dropped the item GOLD_NUGGET.
[22:55:14]: captainasia_ dropped the item BIRCH_PLANKS.
[22:58:33]: Lhendy51 dropped the item CROSSBOW.
[23:00:13]: BenjaboyQ dropped the item STRING.
[23:00:14]: BenjaboyQ dropped the item STICK.
[23:07:06]: Austin_Powers_ dropped the item STICK.
[23:09:33]: Austin_Powers_ dropped the item GLASS_BOTTLE.
[23:09:35]: Austin_Powers_ dropped the item CROSSBOW.
[23:11:49]: Lhendy51 dropped the item IRON_AXE.
[23:13:52]: Austin_Powers_ dropped the item GLASS_BOTTLE.
[23:14:30]: Austin_Powers_ dropped the item GLASS_BOTTLE.
[23:14:48]: captainasia_ dropped the item POTION.
[23:14:58]: Austin_Powers_ dropped the item GLASS_BOTTLE.
[23:15:01]: Lhendy51 dropped the item TOTEM_OF_UNDYING.
[23:15:05]: BenjaboyQ dropped the item SANDSTONE.
[23:15:09]: Lhendy51 dropped the item SUGAR.
[23:15:10]: Lhendy51 dropped the item GLASS_BOTTLE.
[23:15:10]: Lhendy51 dropped the item CROSSBOW.
[23:15:11]: Lhendy51 dropped the item REDSTONE.
[23:15:13]: Lhendy51 dropped the item SPIDER_EYE.
[23:15:18]: Austin_Powers_ dropped the item CROSSBOW.
[23:15:20]: Austin_Powers_ dropped the item REDSTONE.
[23:15:39]: Lhendy51 dropped the item IRON_AXE.
[23:15:40]: Lhendy51 dropped the item DIRT.
[23:15:42]: Lhendy51 dropped the item STICK.
[23:15:43]: Lhendy51 dropped the item STICK.
[23:15:43]: Lhendy51 dropped the item STICK.
[23:15:43]: Lhendy51 dropped the item STICK.
[23:15:43]: Lhendy51 dropped the item STICK.
[23:15:43]: Lhendy51 dropped the item STICK.
[23:15:43]: Lhendy51 dropped the item STICK.
[23:15:43]: Lhendy51 dropped the item STICK.
[23:15:51]: captainasia_ dropped the item Burnt Lasagna (DIAMOND_SWORD).
[23:16:53]: captainasia_ dropped the item STICK.
[23:17:36]: Lhendy51 dropped the item GLASS_BOTTLE.
[23:19:21]: Lhendy51 dropped the item ROTTEN_FLESH.
